Region,Reef,Plot,TagID,Q,L,W,H,% Live,Colony Type,Isolates,RM Rank,RM1,RM2,RM3,Bleach Rank,R Present,W Present,Dmsl Rank,Snail Count,TS df,TS df juv,YT df,YT df juv
Florida Keys,Molasses Reef,ML1,ML1-t015,11,23,23,22,90%,JC,,2,FS,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t016,11,76,72,32,90%,BC,,0,none,none,none,0,N,Y,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t017,11,49,45,37,25%,BC,,1,FS,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t018,11,22,16,15,95%,JC,,0,none,none,none,0,N,N,0,0,0,1,0,0
Florida Keys,Molasses Reef,ML1,ML1-t020,11,200,140,105,15%,RC,,1,FS,none,none,0,N,N,0,2,0,0,1,0
Florida Keys,Molasses Reef,ML1,ML1-t021,11,20,13,8,90%,EC,,2,FS,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t022,11,27,20,10,85%,EC,,5,FS,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t920,11,13,9,4,100%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t921,11,20,14,11,95%,JC,,0,none,none,none,1,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t126,11,240,160,85,40%,BC,,1,FS,FP,CB,0,Y,N,1,9,5,0,1,0
Florida Keys,Molasses Reef,ML2,ML2-t127,11,45,44,40,85%,BC,,0,none,none,none,0,N,N,0,1,1,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t128,11,35,26,21,75%,JC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t129,11,140,120,67,20%,BC,,1,FS,none,none,0,N,N,2,0,2,0,1,0
Florida Keys,Molasses Reef,ML2,ML2-t130,11,165,88,65,35%,BC,,2,WBD,FS,none,1,N,N,1,3,1,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t131,11,115,108,57,30%,BC,,1,CB,none,none,0,N,N,0,0,2,0,1,0
Florida Keys,Molasses Reef,ML2,ML2-t132,11,161,90,75,55%,BC,,2,WBD,FS,CB,0,Y,N,1,7,1,0,1,0
Florida Keys,Molasses Reef,ML2,ML2-t137,11,7,6,1,90%,EC,,0,none,none,none,0,Y,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t141,11,34,25,24,30%,RC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t142,11,75,30,25,1%,RC,,2,Oth,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t144,11,112,85,65,65%,BC,,0,none,none,none,0,N,Y,0,1,1,0,0,1
Florida Keys,Molasses Reef,ML3,ML3-t145,11,134,77,57,85%,BC,,0,none,none,none,0,Y,N,1,0,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t146,11,150,116,78,75%,BC,,0,none,none,none,0,Y,N,1,0,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t147,11,230,200,70,40%,BC,,1,FS,none,none,0,Y,N,1,8,3,2,2,0
Florida Keys,Molasses Reef,ML3,ML3-t148,11,117,83,63,50%,BC,,1,FS,none,none,0,Y,Y,1,5,1,0,1,0
Florida Keys,Molasses Reef,ML3,ML3-t150,11,42,26,30,99%,BC,,0,none,none,none,0,Y,N,0,0,0,1,0,0
Florida Keys,Molasses Reef,ML3,ML3-t184,11,205,167,80,98%,BC,,5,WPx,FS,none,0,Y,N,0,2,1,0,1,0
Florida Keys,Molasses Reef,ML3,ML3-t185,11,16,15,12,100%,JC,,0,none,none,none,1,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t186,11,32,24,11,95%,JC,,0,none,none,none,1,Y,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t915,11,35,25,30,98%,JC,,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Carysfort Reef,CF1,CF1-t024,13,95,80,65,30%,BC,,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Carysfort Reef,CF1,CF1-t027,13,80,80,70,5%,RC,,1,RTL,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF1,CF1-t032,13,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Carysfort Reef,CF1,CF1-t033,13,235,110,100,30%,BC,,1,FS,CB,PFB,0,N,N,0,8,1,0,1,0
Florida Keys,Carysfort Reef,CF1,CF1-t034,13,55,42,62,30%,BC,,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Carysfort Reef,CF2,CF2-t038,13,213,181,95,25%,BC,,1,FS,PFB,none,0,N,N,0,7,0,0,1,0
Florida Keys,Carysfort Reef,CF2,CF2-t040,13,130,43,65,35%,BC,,1,FS,CB,PFB,0,N,N,0,1,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t041,13,130,58,75,30%,BC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t042,13,48,35,12,80%,EC,,2,CL,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t043,13,128,82,51,80%,BC,,2,CL,none,none,0,N,N,1,0,1,0,0,1
Florida Keys,Carysfort Reef,CF2,CF2-t044,13,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Carysfort Reef,CF2,CF2-t045,13,128,102,78,80%,BC,,2,PFB,none,none,1,N,N,1,0,1,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t046,13,71,43,40,45%,BC,,1,FS,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t047,13,184,105,60,65%,BC,,1,FS,FP,PFB,0,N,N,0,5,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t048,13,120,87,70,85%,BC,,0,none,none,none,0,N,N,1,0,1,0,1,0
Florida Keys,Carysfort Reef,CF2,CF2-t049,13,142,75,55,35%,BC,,1,FS,FP,none,0,N,N,0,7,0,0,1,0
Florida Keys,Carysfort Reef,CF3,CF3-t088,13,265,137,95,45%,BC,,1,FS,CB,none,0,N,N,1,13,3,0,1,0
Florida Keys,Carysfort Reef,CF3,CF3-t090,13,324,157,70,65%,BC,,0,none,none,none,0,N,N,3,0,5,0,1,0
Florida Keys,Carysfort Reef,CF3,CF3-t091,13,33,29,24,100%,JC,,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t092,13,190,135,60,40%,BC,,1,CL,CB,none,0,N,N,1,0,2,0,1,0
Florida Keys,Carysfort Reef,CF3,CF3-t093,13,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Carysfort Reef,CF3,CF3-t095,13,190,134,90,65%,BC,,1,FS,Oth,none,0,N,N,1,2,3,0,1,0
Florida Keys,Carysfort Reef,CF3,CF3-t916,13,37,29,33,70%,JC,,1,FS,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t917,13,5,4,5,1%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t918,13,6,6,5,100%,JC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t919,13,14,12,14,80%,JC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t050,13,,,,,G,,,,,,,N,N,,,,,,
Florida Keys,Elbow Reef,EL1,EL1-t051,13,170,150,94,25%,BC,,1,FS,RTL,none,0,N,N,1,7,1,0,1,0
Florida Keys,Elbow Reef,EL1,EL1-t052,13,275,180,75,75%,BC,,0,none,none,none,0,N,Y,1,0,4,0,1,4
Florida Keys,Elbow Reef,EL1,EL1-t054,13,150,123,59,60%,BC,,3,FS,none,none,0,N,Y,2,4,2,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t055,13,212,157,64,85%,BC,,2,CL,none,none,0,N,Y,2,0,2,0,1,1
Florida Keys,Elbow Reef,EL1,EL1-t056,13,85,56,42,65%,RC,,0,none,none,none,0,N,N,0,0,1,0,1,0
Florida Keys,Elbow Reef,EL1,EL1-t058,13,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Elbow Reef,EL1,EL1-t059,13,7,5,3,100%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t060,13,29,21,25,85%,JC,,2,FS,none,none,0,N,N,0,3,0,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t061,13,35,25,32,70%,JC,,0,none,none,none,0,N,N,0,3,0,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t062,13,15,15,5,98%,JC,,1,FS,none,none,2,N,N,0,1,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t064,13,13,9,7,90%,JC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t065,13,105,90,83,5%,RC,,1,RTL,FS,none,0,N,N,0,2,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t066,13,115,78,80,40%,BC,,2,WBD,CB,none,0,N,N,0,0,1,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t067,13,59,30,24,15%,RC,,0,none,none,none,1,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t068,13,7,5,1,90%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t069,13,130,67,55,55%,BC,,1,CL,none,none,0,N,N,0,0,1,0,1,1
Florida Keys,Elbow Reef,EL2,EL2-t070,13,17,15,14,100%,JC,,0,none,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t071,13,8,7,2,90%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t072,13,80,68,20,5%,RC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t073,13,130,104,57,80%,BC,,2,CL,CB,none,1,N,N,0,0,0,0,0,1
Florida Keys,Elbow Reef,EL2,EL2-t913,13,217,140,87,70%,BC,,0,none,none,none,0,N,N,0,0,0,0,3,3
Florida Keys,Elbow Reef,EL3,EL3-t075,13,26,23,32,20%,RC,,1,Oth,CB,none,0,N,N,0,0,0,1,1,0
Florida Keys,Elbow Reef,EL3,EL3-t076,13,127,63,70,60%,BC,,1,FS,CL,none,0,N,N,0,5,1,0,0,0
Florida Keys,Elbow Reef,EL3,EL3-t077,13,64,26,25,40%,RC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL3,EL3-t078,13,36,25,33,50%,RC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL3,EL3-t079,13,38,22,32,35%,RC,,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Elbow Reef,EL3,EL3-t081,13,40,30,62,1%,RC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL3,EL3-t083,13,87,70,50,65%,BC,,1,CL,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Elbow Reef,EL3,EL3-t084,13,112,63,70,25%,RC,,0,none,none,none,0,N,N,0,0,1,0,1,0
Florida Keys,Elbow Reef,EL3,EL3-t086,13,155,89,65,45%,BC,,1,FS,none,none,0,N,Y,0,4,1,0,1,0
Florida Keys,Elbow Reef,EL3,EL3-t911,13,78,38,45,70%,BC,,1,FS,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Elbow Reef,EL4,EL4-t153,13,170,128,73,75%,BC,,1,CL,CB,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL4,EL4-t154,13,109,80,75,60%,BC,,1,FS,WBD,none,0,N,N,0,1,0,0,1,0
Florida Keys,Elbow Reef,EL4,EL4-t158,13,50,36,48,80%,BC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL4,EL4-t159,13,13,7,5,90%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL4,EL4-t160,13,45,32,29,80%,BC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL4,EL4-t162,13,38,35,22,20%,RC,,2,FS,none,none,0,N,N,0,9,0,0,0,0
Florida Keys,Elbow Reef,EL4,EL4-t164,13,16,14,16,60%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL4,EL4-t165,13,11,7,4,90%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL4,EL4-t168,13,134,117,80,98%,BC,,5,FP,none,none,0,N,N,0,0,0,0,0,1
Florida Keys,Elbow Reef,EL4,EL4-t922,13,2,2,1,100%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL5,EL5-t177,13,64,59,41,85%,BC,,2,WPx,FS,none,1,N,N,0,1,0,0,0,0
Florida Keys,Elbow Reef,EL5,EL5-t180,13,110,93,58,70%,BC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL5,EL5-t183,13,11,9,8,80%,EC,,4,Oth,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,French Reef,FR1,FR1-t001,13,27,15,18,40%,RC,,3,RTL,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,French Reef,FR1,FR1-t002,13,64,45,38,50%,BC,,2,FS,none,none,0,N,N,0,2,0,1,1,0
Florida Keys,French Reef,FR1,FR1-t003,13,7,7,9,75%,JC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,French Reef,FR1,FR1-t004,13,80,69,75,15%,RC,,1,CB,none,none,0,N,Y,0,0,1,0,0,0
Florida Keys,French Reef,FR1,FR1-t005,13,130,92,70,40%,BC,,0,none,none,none,0,N,N,0,0,1,0,0,1
Florida Keys,French Reef,FR1,FR1-t006,13,125,105,65,55%,BC,,2,WPx,RTL,FP,1,N,N,0,0,1,0,1,0
Florida Keys,French Reef,FR1,FR1-t007,13,27,12,28,5%,RC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,French Reef,FR1,FR1-t008,13,84,74,63,80%,BC,,0,none,none,none,0,N,N,1,0,3,0,1,0
Florida Keys,French Reef,FR1,FR1-t009,13,190,170,70,70%,BC,,1,WPx,none,none,1,N,N,0,0,2,0,0,0
Florida Keys,French Reef,FR1,FR1-t010,13,60,52,42,40%,BC,,0,none,none,none,0,N,N,1,0,1,0,1,0
Florida Keys,French Reef,FR1,FR1-t011,13,10,8,8,100%,JC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t102,13,140,100,65,15%,BC,,0,none,none,none,0,N,N,1,0,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t103,13,120,62,68,55%,BC,,2,FS,FP,none,0,N,N,2,6,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t104,13,115,77,65,20%,BC,,1,FS,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t105,13,213,155,80,25%,BC,,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t106,13,80,50,45,35%,RC,,0,none,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t107,13,110,75,60,40%,BC,,1,FS,none,none,0,N,N,1,8,2,0,1,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t108,13,161,90,80,45%,BC,,0,none,none,none,0,N,N,1,0,1,0,1,1
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t109,13,67,50,42,5%,RC,,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t110,13,175,105,85,35%,BC,,0,none,none,none,0,N,N,1,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t904,13,10,10,11,90%,JC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL2,KL2-t116,13,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t215,13,62,46,44,35%,BC,,1,FS,CL,none,0,N,N,0,2,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t216,13,65,50,45,80%,BC,,2,FS,none,none,0,N,N,2,7,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t217,13,65,60,47,10%,BC,,1,Oth,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t219,13,185,118,54,20%,BC,,1,Oth,none,none,0,N,N,1,3,2,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t220,13,89,70,46,20%,BC,,0,none,none,none,0,N,N,2,0,3,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t222,13,11,7,7,100%,JC,,0,none,none,none,0,N,N,1,0,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t223,13,42,22,35,20%,BC,,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t224,13,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t227,13,15,13,5,60%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t013,13,142,87,66,75%,BC,,1,FS,CL,none,1,N,Y,1,0,1,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t014,13,110,85,46,15%,BC,,1,FS,none,none,0,N,N,2,6,1,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t015,13,28,25,25,90%,JC,,2,FS,CB,none,0,N,N,0,1,0,1,0,0
Florida Keys,Molasses Reef,ML1,ML1-t016,13,93,74,34,85%,BC,,0,none,none,none,0,N,Y,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t017,13,50,45,37,25%,BC,,1,FS,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t018,13,24,19,16,95%,JC,,0,none,none,none,0,N,Y,0,0,0,0,0,1
Florida Keys,Molasses Reef,ML1,ML1-t020,13,200,140,105,15%,RC,,0,none,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t021,13,,,,,FU,,,,,,,N,N,,,,,,
Florida Keys,Molasses Reef,ML1,ML1-t022,13,30,17,10,70%,EC,,1,FS,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t920,13,10,7,5,90%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t921,13,22,11,13,99%,JC,,0,none,none,none,1,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t126,13,240,160,90,40%,BC,,1,FS,WPx,none,0,Y,N,1,16,4,1,1,1
Florida Keys,Molasses Reef,ML2,ML2-t127,13,48,45,42,90%,BC,,0,none,none,none,0,Y,N,0,0,1,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t128,13,27,26,24,75%,JC,,1,Oth,none,none,0,N,N,0,0,0,1,0,0
Florida Keys,Molasses Reef,ML2,ML2-t129,13,142,123,67,20%,BC,,1,FS,none,none,0,Y,N,3,4,2,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t130,13,165,90,65,30%,BC,,1,WBD,FS,CB,0,Y,N,0,6,1,0,2,0
Florida Keys,Molasses Reef,ML2,ML2-t131,13,115,108,57,35%,BC,,1,CB,CL,none,1,Y,N,0,2,2,0,1,0
Florida Keys,Molasses Reef,ML2,ML2-t132,13,164,90,75,50%,BC,,2,WBD,CB,none,1,N,N,1,0,1,0,1,0
Florida Keys,Molasses Reef,ML2,ML2-t137,13,7,6,1,100%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t141,13,33,23,20,25%,RC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t142,13,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Molasses Reef,ML3,ML3-t144,13,115,85,65,65%,BC,,1,FS,none,none,0,N,N,0,4,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t145,13,138,78,57,85%,BC,,0,none,none,none,0,N,N,1,0,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t146,13,160,117,78,80%,BC,,0,none,none,none,0,N,N,1,0,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t147,13,235,200,70,40%,BC,,1,FS,CB,CL,0,Y,Y,1,5,3,1,1,0
Florida Keys,Molasses Reef,ML3,ML3-t148,13,120,83,63,50%,BC,,1,FS,none,none,0,N,N,1,3,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t150,13,46,31,32,100%,BC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t184,13,205,170,80,95%,BC,,0,none,none,none,1,N,N,1,0,1,0,1,0
Florida Keys,Molasses Reef,ML3,ML3-t185,13,16,16,12,99%,JC,,0,none,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t186,13,33,24,13,95%,JC,,3,Oth,FP,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t915,13,43,29,34,95%,BC,,3,Oth,FP,none,1,N,N,0,0,1,0,0,0
Florida Keys,Carysfort Reef,CF1,CF1-t024,15,98,85,66,20%,BC,,1,Oth,none,none,0,N,N,1,0,1,0,0,0
Florida Keys,Carysfort Reef,CF1,CF1-t027,15,10,9,2,100%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF1,CF1-t033,15,235,110,100,20%,BC,,1,RTL,FS,PFB,0,N,N,0,3,1,0,1,0
Florida Keys,Carysfort Reef,CF1,CF1-t034,15,58,43,65,35%,BC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t038,15,213,183,95,30%,BC,,1,FS,none,none,0,N,N,0,4,1,1,0,1
Florida Keys,Carysfort Reef,CF2,CF2-t040,15,130,43,65,35%,BC,,1,FS,PFB,none,0,N,N,0,4,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t041,15,130,58,77,35%,BC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t042,15,48,35,12,80%,EC,,2,PFB,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t043,15,130,88,55,80%,BC,,2,PFB,none,none,1,N,N,0,0,0,2,1,2
Florida Keys,Carysfort Reef,CF2,CF2-t045,15,130,104,80,80%,BC,,2,PFB,none,none,0,N,N,1,0,1,1,1,1
Florida Keys,Carysfort Reef,CF2,CF2-t046,15,75,44,45,40%,BC,,1,CL,FS,none,0,N,N,0,2,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t047,15,190,100,60,60%,BC,,1,RTL,FS,PFB,0,N,N,0,1,2,0,0,1
Florida Keys,Carysfort Reef,CF2,CF2-t048,15,125,88,74,85%,BC,,2,RTL,CB,PFB,0,N,N,0,0,1,0,1,0
Florida Keys,Carysfort Reef,CF2,CF2-t049,15,145,75,55,35%,BC,,0,none,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t088,15,270,140,100,50%,BC,,1,FS,CL,CB,0,N,N,1,10,4,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t090,15,328,160,72,65%,BC,,1,FS,none,none,0,N,N,3,1,5,2,1,0
Florida Keys,Carysfort Reef,CF3,CF3-t091,15,40,38,27,100%,BC,,0,none,none,none,0,N,N,1,0,1,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t092,15,190,135,60,45%,BC,,1,CL,none,none,0,N,N,1,0,3,0,1,0
Florida Keys,Carysfort Reef,CF3,CF3-t095,15,195,137,95,65%,BC,,1,RTL,none,none,0,N,N,1,0,3,0,1,0
Florida Keys,Carysfort Reef,CF3,CF3-t916,15,40,36,30,75%,BC,,4,FS,CL,none,0,N,N,1,3,1,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t917,15,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Carysfort Reef,CF3,CF3-t918,15,7,6,7,100%,JC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t919,15,11,7,16,90%,JC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t051,15,178,155,95,35%,BC,,1,FS,RTL,none,0,N,N,1,5,1,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t052,15,250,180,70,65%,BC,,3,RTL,WBD,CB,0,N,Y,1,0,2,0,1,1
Florida Keys,Elbow Reef,EL1,EL1-t054,15,155,125,60,55%,BC,,1,PFB,FS,none,0,N,Y,2,2,2,0,1,0
Florida Keys,Elbow Reef,EL1,EL1-t055,15,212,158,66,85%,BC,,2,RTL,CB,CL,0,N,N,2,0,3,1,1,3
Florida Keys,Elbow Reef,EL1,EL1-t056,15,90,57,43,65%,RC,,0,none,none,none,1,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t059,15,8,6,4,100%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t060,15,29,22,26,85%,JC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t061,15,37,37,28,85%,JC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t062,15,16,16,9,95%,JC,,3,FS,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t064,15,12,11,9,85%,JC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t065,15,100,90,83,5%,RC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t066,15,117,80,80,40%,BC,,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t067,15,60,30,24,15%,RC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t068,15,6,5,2,100%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t069,15,134,70,55,55%,BC,,0,none,none,none,0,N,N,0,0,2,0,0,1
Florida Keys,Elbow Reef,EL2,EL2-t070,15,20,15,18,99%,JC,,0,none,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t071,15,8,6,2,95%,EC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t072,15,80,67,20,5%,RC,,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t073,15,138,105,57,85%,BC,,2,FS,none,none,0,N,N,0,4,0,0,0,1
