year,median,mean,ci_lower,ci_upper,pi_lower,pi_upper,scenario,return_interval,label,sim_type,pct_initial_median,pct_initial_mean
39,2.978937143582627e-4,0.0013714428157756322,9.841394862766904e-7,0.005199724730561777,1.4094783682313321e-5,0.002075220779923015,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,1.418541496944108e-4,6.530680075122058e-4
40,6.267132922889554e-5,3.1723272648277945e-4,1.7883785011992215e-7,0.001177147253390958,2.742145979313927e-6,4.588660117075766e-4,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,2.9843490108997876e-5,1.5106320308703783e-4
41,5.975570397113693e-5,3.3361839442950614e-4,1.4728741996922417e-7,0.0012077695298032603,2.4178289458248875e-6,4.59843758621225e-4,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,2.8455097129112825e-5,1.5886590210928864e-4
42,5.6975731445858244e-5,3.5194241718128924e-4,1.213032638669885e-7,0.0012391884729314462,2.131869450583573e-6,4.6082359831258395e-4,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,2.7131300688503927e-5,1.6759162722918534e-4
43,5.432509939581146e-5,3.724077379444243e-4,9.990332268530501e-8,0.0012714248017537183,1.8797308496335518e-6,4.6180553216057356e-4,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,2.586909495038641e-5,1.773370180687735e-4
44,5.179778946173739e-5,3.9524147911361234e-4,8.227880802359335e-8,0.0013044997766000432,1.6574130684048845e-6,4.6278956256251634e-4,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,2.4665614029398753e-5,1.882102281493392e-4
45,1.0897307050339087e-5,9.282551407240535e-5,1.495181284011834e-8,2.9532114566134776e-4,3.2245050778297557e-7,1.023305181962884e-4,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,5.189193833494804e-6,4.420262574876445e-5
46,1.0390346561114608e-5,9.908370416025449e-5,1.2314112939083263e-8,3.030036800465998e-4,2.843139739624947e-7,1.0254856847220457e-4,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,4.9477840767212415e-6,4.7182716266787855e-5
47,9.906972374040261e-6,1.0605337051131127e-4,1.0141752842526965e-8,3.1088607865514643e-4,2.50687898941304e-7,1.0276708365989111e-4,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,4.717605892400125e-6,5.0501605005386314e-5
48,9.446087051588757e-6,1.1381291743653473e-4,8.352635349327778e-9,3.1897354099272247e-4,2.2103882286729155e-7,1.0298606465800693e-4,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,4.498136691232741e-6,5.419662735073083e-5
49,9.006644225577849e-6,1.2245000403459226e-4,6.879147638963419e-9,3.2727140192063194e-4,1.9489637942167214e-7,1.032055123974563e-4,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,4.2888782026561185e-6,5.8309525730758224e-5
50,1.8948347266061436e-6,2.9139167756173326e-5,1.2500964973813412e-9,7.408984004766743e-5,3.7917194617174176e-8,2.2820466431296956e-5,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,9.023022507648303e-7,1.3875794169606346e-5
0,210,210,210,210,210,210,severe_bleaching,10,severe_bleaching_every_10yr,monte_carlo,100,100
1,154.7673983304707,153.2302736580337,130.77729630964487,168.85846345904446,142.7595493399317,161.86550918389887,severe_bleaching,10,severe_bleaching_every_10yr,monte_carlo,73.69876110974796,72.96679698001604
