colony_uid,study,region,population_type,n_intervals,followup_years,death_event,shrink_events,ever_shrunk,mean_timeline_events,prop_acute_exposure
pausch_et_al_2018::FR2-325-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.0027397260274,0,0,0,3,0
pausch_et_al_2018::FR2-325-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.0027397260274,0,0,0,3,0
pausch_et_al_2018::FR2-326-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.0027397260274,0,0,0,3,0
pausch_et_al_2018::FR2-326-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,3,0
pausch_et_al_2018::FR2-327-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,3,0
pausch_et_al_2018::FR2-327-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.0027397260274,0,0,0,3,0
pausch_et_al_2018::FR2-328-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.0027397260274,0,0,0,3,0
pausch_et_al_2018::FR2-328-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.0027397260274,0,0,0,3,0
pausch_et_al_2018::FR3-192-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-192-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-193-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-193-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-194-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-194-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-329-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,1,1,3,0
pausch_et_al_2018::FR3-329-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-330-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-330-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,1,1,3,0
pausch_et_al_2018::FR3-331-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,3,0
pausch_et_al_2018::FR3-331-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,3,0
pausch_et_al_2018::FR3-332-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,3,0
pausch_et_al_2018::FR3-332-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-333-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,1,0,0,3,0
pausch_et_al_2018::FR3-333-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-334-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-334-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,3,0
pausch_et_al_2018::FR3-335-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-335-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-336-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-336-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,1,1,3,0
pausch_et_al_2018::FR3-337-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-337-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-338-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,3,0
pausch_et_al_2018::FR3-338-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,3,0
pausch_et_al_2018::FR3-339-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-339-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.00547945205479,0,0,0,3,0
pausch_et_al_2018::FR3-340-L,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,3,0
pausch_et_al_2018::FR3-340-S,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,3,0
pausch_et_al_2018::FR4-251-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-251-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-251-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-251-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-252-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-252-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR4-252-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-252-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-253-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR4-253-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-253-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-253-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-254-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR4-254-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-254-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-254-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-255-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-255-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-255-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-255-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR4-256-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-256-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-256-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-256-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-257-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-257-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,1,1,4,1
pausch_et_al_2018::FR4-257-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-257-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-258-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-258-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-258-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-258-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-259-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-259-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-259-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-259-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-260-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-260-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-260-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR4-260-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-261-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-261-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR5-261-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-261-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-262-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-262-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR5-262-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-262-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-263-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-263-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-263-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-263-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-264-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-264-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-264-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-264-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-265-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR5-265-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-265-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-265-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-266-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-266-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR5-266-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-266-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-267-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR5-267-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-267-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-267-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-268-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-268-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-268-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-268-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-269-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR5-269-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-269-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-269-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-270-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-270-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-270-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR5-270-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-271-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-271-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR6-271-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-271-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-272-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR6-272-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-272-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-272-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR6-273-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR6-273-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-273-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR6-273-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR6-274-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-274-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-274-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-274-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-275-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR6-275-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR6-275-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-275-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-276-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-276-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-276-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-276-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-277-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-277-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-277-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-277-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-278-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-278-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-278-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-278-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-279-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-279-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR6-279-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::FR6-279-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-280-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-280-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-280-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::FR6-280-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.05479452054795,0,0,0,4,1
pausch_et_al_2018::HS1-221-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-221-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-221-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-221-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-222-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-222-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,1,1,4,1
pausch_et_al_2018::HS1-222-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,1,1,4,1
pausch_et_al_2018::HS1-222-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-223-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-223-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-223-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-223-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-224-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-224-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-224-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-224-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-225-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-225-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-225-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-225-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-226-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-226-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-226-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-226-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-227-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-227-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-227-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-227-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-228-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-228-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,1,1,4,1
pausch_et_al_2018::HS1-228-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-228-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-229-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-229-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-229-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-229-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-230-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-230-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-230-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-230-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-231-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-231-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-231-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-231-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-232-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-232-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-232-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-232-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-233-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-233-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-233-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-233-Y,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-234-B,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.02827564571787,1,0,0,4,1
pausch_et_al_2018::HS1-234-P,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
pausch_et_al_2018::HS1-234-W,pausch_et_al_2018,Florida Keys,Restoration fragment,1,1.06027397260274,0,0,0,4,1
