reef,Genotype,Fragment_num,collection_date,day,Month,Year,Survey#,Fragment_number,LiveFrag,ColType,L,W,H,live_per,Adjusted Area,S01FragCount
gr,SN1,61,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,SN1,61,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,SN1,61,5-Mar-19,5,March,2019,5,4,1,L,,,,95.00%,,7
gr,SN1,61,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,SN1,61,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,SN1,61,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,7
gr,CN1,62,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,8
gr,CN1,62,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,8
gr,CN1,62,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,8
gr,CN1,62,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,8
gr,CN1,62,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,8
gr,CN1,62,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,8
gr,CN1,62,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,8
gr,CN1,62,5-Mar-19,5,March,2019,5,8,1,L,,,,100.00%,,8
gr,SN1,64,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,SN1,64,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,SN1,64,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,SN1,64,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,SN1,64,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,SN1,64,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,SN1,64,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,7
gr,AAA2,66,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,AAA2,66,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,AAA2,66,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,AAA2,66,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,AAA2,66,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,AAA2,66,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,AAA2,66,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,7
gr,SI1,67,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,SI1,67,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,SI1,67,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,SI1,67,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,SI1,67,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,SI1,67,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,SI1,67,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,7
gr,AAA2,68,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,76.1697,7
gr,AAA2,68,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,87.0463,7
gr,AAA2,68,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,70.6487,7
gr,AAA2,68,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,57.8762,7
gr,AAA2,68,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,71.0713,7
gr,AAA2,68,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,69.884,7
gr,AAA2,68,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,69.884,7
gr,CN2,69,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,CN2,69,5-Mar-19,5,March,2019,5,B,1,L,,,,98.00%,,7
gr,CN2,69,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,CN2,69,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,CN2,69,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,CN2,69,5-Mar-19,5,March,2019,5,6,1,L,,,,80.00%,,7
gr,CN2,69,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,7
gr,CN2,70,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,CN2,70,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,CN2,70,5-Mar-19,5,March,2019,5,3,1,L,,,,98.00%,,7
gr,CN2,70,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,CN2,70,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,CN2,70,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,CN2,70,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,7
gr,CN2,71,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,CN2,71,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,CN2,71,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,CN2,71,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,CN2,71,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,CN2,71,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,CN2,71,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,7
gr,AAA2,74,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,AAA2,74,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,AAA2,74,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,AAA2,74,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,AAA2,74,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,AAA2,74,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,AAA2,74,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,7
gr,SI1,75,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,SI1,75,5-Mar-19,5,March,2019,5,B,1,L,,,,90.00%,,7
gr,SI1,75,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,SI1,75,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,SI1,75,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,SI1,75,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,SI1,75,5-Mar-19,5,March,2019,5,7,0,PD,,,,,,7
gr,SI5,76,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,SI5,76,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,SI5,76,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,SI5,76,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,SI5,76,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,SI5,76,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,SI5,76,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,7
gr,SI5,77,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,SI5,77,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,SI5,77,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,SI5,77,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,SI5,77,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,SI5,77,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,SI5,77,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,7
gr,SI1,78,5-Mar-19,5,March,2019,5,A,0,PD,,,,,,7
gr,SI1,78,5-Mar-19,5,March,2019,5,B,0,PD,,,,,,7
gr,SI1,78,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,SI1,78,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,SI1,78,5-Mar-19,5,March,2019,5,5,1,L,,,,60.00%,,7
gr,SI1,78,5-Mar-19,5,March,2019,5,6,0,PD,,,,,,7
gr,SI1,78,5-Mar-19,5,March,2019,5,7,0,PD,,,,,,7
gr,AAA3,85,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,AAA3,85,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,AAA3,85,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,AAA3,85,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,AAA3,85,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,AAA3,85,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,AAA3,85,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,7
gr,SI5,86,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,47.8621,7
gr,SI5,86,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,41.1572,7
gr,SI5,86,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,35.0683,7
gr,SI5,86,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,60.4058,7
gr,SI5,86,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,97.5956,7
gr,SI5,86,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,23.3904,7
gr,SI5,86,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,52.155,7
gr,AAA3,87,5-Mar-19,5,March,2019,5,A,1,L,,,,35.00%,,6
gr,AAA3,87,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,6
gr,AAA3,87,5-Mar-19,5,March,2019,5,3,1,L,,,,90.00%,,6
gr,AAA3,87,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,6
gr,AAA3,87,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,6
gr,AAA3,87,5-Mar-19,5,March,2019,5,6,1,L,,,,90.00%,,6
gr,AAA3,87,5-Mar-19,5,March,2019,5,7,0,DNE,,,,,,6
gr,AAA3,88,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,6
gr,AAA3,88,5-Mar-19,5,March,2019,5,B,1,L,,,,80.00%,,6
gr,AAA3,88,5-Mar-19,5,March,2019,5,3,1,L,,,,95.00%,,6
gr,AAA3,88,5-Mar-19,5,March,2019,5,4,1,L,,,,95.00%,,6
gr,AAA3,88,5-Mar-19,5,March,2019,5,5,1,L,,,,95.00%,,6
gr,AAA3,88,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,6
gr,AAA3,88,5-Mar-19,5,March,2019,5,7,0,DNE,,,,,,6
gr,CN4,89,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,CN4,89,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,CN4,89,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,CN4,89,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,CN4,89,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,CN4,89,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,CN4,89,5-Mar-19,5,March,2019,5,7,0,PD,,,,,,7
gr,SN1,90,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,SN1,90,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,SN1,90,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,SN1,90,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,SN1,90,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,SN1,90,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,SN1,90,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,7
gr,CN3,91,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,103.8645,7
gr,CN3,91,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,59.3327,7
gr,CN3,91,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,75.0694,7
gr,CN3,91,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,91.6137,7
gr,CN3,91,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,58.3096,7
gr,CN3,91,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,62.036,7
gr,CN3,91,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,56.2272,7
gr,CN3,93,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,CN3,93,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,CN3,93,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,CN3,93,5-Mar-19,5,March,2019,5,4,1,L,,,,100.00%,,7
gr,CN3,93,5-Mar-19,5,March,2019,5,5,1,L,,,,100.00%,,7
gr,CN3,93,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,CN3,93,5-Mar-19,5,March,2019,5,7,1,L,,,,100.00%,,7
gr,CN4,95,5-Mar-19,5,March,2019,5,A,1,L,,,,100.00%,,7
gr,CN4,95,5-Mar-19,5,March,2019,5,B,1,L,,,,100.00%,,7
gr,CN4,95,5-Mar-19,5,March,2019,5,3,1,L,,,,100.00%,,7
gr,CN4,95,5-Mar-19,5,March,2019,5,4,1,L,,,,90.00%,,7
gr,CN4,95,5-Mar-19,5,March,2019,5,5,0,PD,,,,,,7
gr,CN4,95,5-Mar-19,5,March,2019,5,6,1,L,,,,100.00%,,7
gr,CN4,95,5-Mar-19,5,March,2019,5,7,0,PD,,,,,,7
gr,ML2,1,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,ML2,1,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,ML2,1,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,ML2,1,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,ML2,1,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,ML2,1,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,ML2,1,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,ML2,10,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,ML2,10,15-May-19,15,May,2019,6,B,1,L,,,,95.00%,,7
gr,ML2,10,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,ML2,10,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,ML2,10,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,ML2,10,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,ML2,10,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,ML2,11,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,6
gr,ML2,11,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,6
gr,ML2,11,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,6
gr,ML2,11,15-May-19,15,May,2019,6,4,0,PD,,,,,,6
gr,ML2,11,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,6
gr,ML2,11,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,6
gr,ML2,11,15-May-19,15,May,2019,6,7,0,DNE,,,,,,6
gr,HS1,17,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,6
gr,HS1,17,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,6
gr,HS1,17,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,6
gr,HS1,17,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,6
gr,HS1,17,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,6
gr,HS1,17,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,6
gr,HS1,17,15-May-19,15,May,2019,6,7,0,DNE,,,,,,6
gr,HS1,20,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,HS1,20,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,HS1,20,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,HS1,20,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,HS1,20,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,HS1,20,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,HS1,20,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,HS1,22,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,HS1,22,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,HS1,22,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,HS1,22,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,HS1,22,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,HS1,22,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,HS1,22,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,HS1,23,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,HS1,23,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,HS1,23,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,HS1,23,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,HS1,23,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,HS1,23,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,HS1,23,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,CN1,54,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,CN1,54,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,CN1,54,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,CN1,54,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,CN1,54,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,CN1,54,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,CN1,54,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,CN1,56,15-May-19,15,May,2019,6,A,0,PD,,,,,0,7
gr,CN1,56,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,44.709,7
gr,CN1,56,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,35.2666,7
gr,CN1,56,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,32.6024,7
gr,CN1,56,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,53.1292,7
gr,CN1,56,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,51.5111,7
gr,CN1,56,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,51.6209,7
gr,CN3,58,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,CN3,58,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,CN3,58,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,CN3,58,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,CN3,58,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,CN3,58,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,CN3,58,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,CN4,59,15-May-19,15,May,2019,6,A,0,DNE,,,,,,6
gr,CN4,59,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,58.6876,6
gr,CN4,59,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,66.9098,6
gr,CN4,59,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,42.5733,6
gr,CN4,59,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,6
gr,CN4,59,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,100.8582,6
gr,CN4,59,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,48.7867,6
gr,SN1,61,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,SN1,61,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,SN1,61,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,SN1,61,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,SN1,61,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,SN1,61,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,SN1,61,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,CN1,62,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,8
gr,CN1,62,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,8
gr,CN1,62,15-May-19,15,May,2019,6,3,0,D,,,,0.00%,,8
gr,CN1,62,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,8
gr,CN1,62,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,8
gr,CN1,62,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,8
gr,CN1,62,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,8
gr,CN1,62,15-May-19,15,May,2019,6,8,1,L,,,,,,8
gr,SN1,64,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,SN1,64,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,SN1,64,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,SN1,64,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,SN1,64,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,SN1,64,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,SN1,64,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,AAA2,66,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,AAA2,66,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,AAA2,66,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,AAA2,66,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,AAA2,66,15-May-19,15,May,2019,6,5,1,L,,,,95.00%,,7
gr,AAA2,66,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,AAA2,66,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,SI1,67,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,SI1,67,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,SI1,67,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,SI1,67,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,SI1,67,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,SI1,67,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,SI1,67,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,AAA2,68,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,87.3678,7
gr,AAA2,68,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,69.9072,7
gr,AAA2,68,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,58.8551,7
gr,AAA2,68,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,45.8499,7
gr,AAA2,68,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,75.8242,7
gr,AAA2,68,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,64.9642,7
gr,AAA2,68,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,86.0671,7
gr,CN2,69,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,CN2,69,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,CN2,69,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,CN2,69,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,CN2,69,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,CN2,69,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,CN2,69,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,CN2,70,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,CN2,70,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,CN2,70,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,CN2,70,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,CN2,70,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,CN2,70,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,CN2,70,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,CN2,71,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,CN2,71,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,CN2,71,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,CN2,71,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,CN2,71,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,CN2,71,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,CN2,71,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,AAA2,74,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,AAA2,74,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,AAA2,74,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,AAA2,74,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,AAA2,74,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,AAA2,74,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,AAA2,74,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,SI1,75,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,SI1,75,15-May-19,15,May,2019,6,B,1,L,,,,95.00%,,7
gr,SI1,75,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,SI1,75,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,SI1,75,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,SI1,75,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,SI1,75,15-May-19,15,May,2019,6,7,0,PD,,,,,,7
gr,SI5,76,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,SI5,76,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,SI5,76,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,SI5,76,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
gr,SI5,76,15-May-19,15,May,2019,6,5,1,L,,,,100.00%,,7
gr,SI5,76,15-May-19,15,May,2019,6,6,1,L,,,,100.00%,,7
gr,SI5,76,15-May-19,15,May,2019,6,7,1,L,,,,100.00%,,7
gr,SI5,77,15-May-19,15,May,2019,6,A,1,L,,,,100.00%,,7
gr,SI5,77,15-May-19,15,May,2019,6,B,1,L,,,,100.00%,,7
gr,SI5,77,15-May-19,15,May,2019,6,3,1,L,,,,100.00%,,7
gr,SI5,77,15-May-19,15,May,2019,6,4,1,L,,,,100.00%,,7
