storm_sid,storm_name,year,region,lat_site,lon_site,closest_distance_km,closest_date,category_at_closest,usa_sshs_numeric,max_wind_kt,direct_hit_50km
2023266N16323,PHILIPPE,2023,British Virgin Islands,18.5,-64.6,67.54223114272814,2023-10-03T18:00:00Z,Tropical Storm,0,40,FALSE
2023266N16323,PHILIPPE,2023,St. Croix,17.7,-64.8,152.53043417561915,2023-10-03T15:00:00Z,Tropical Storm,0,40,FALSE
2023266N16323,PHILIPPE,2023,US Virgin Islands,17.8,-64.7,137.73394113813816,2023-10-03T15:00:00Z,Tropical Storm,0,40,FALSE
2023266N16323,PHILIPPE,2023,Virgin Gorda,18.5,-64.4,54.55901178886367,2023-10-03T15:00:00Z,Tropical Storm,0,40,FALSE
2023292N13309,TAMMY,2023,British Virgin Islands,18.5,-64.6,161.06383501465425,2023-10-22T18:00:00Z,Category 1,1,75,FALSE
2023292N13309,TAMMY,2023,Virgin Gorda,18.5,-64.4,145.1728337915626,2023-10-22T18:00:00Z,Category 1,1,75,FALSE
2023321N15278,UNNAMED,2023,Jamaica,18.5,-77,80.63157060151042,2023-11-18T00:00:00Z,Miscellaneous,-3,30,FALSE
2024181N09320,BERYL,2024,Jamaica,18.5,-77,123.1264505100063,2024-07-03T21:00:00Z,Category 4,4,118,FALSE
2024181N09320,BERYL,2024,Mexican Caribbean,20.5,-87.3,24.559977234779524,2024-07-05T11:00:00Z,Category 1,1,80,TRUE
2024181N09320,BERYL,2024,Navassa,18.4,-75,180.73074115382565,2024-07-03T12:00:00Z,Category 4,4,125,FALSE
2024216N20284,DEBBY,2024,Cuba,23,-82,45.64389393506877,2024-08-03T15:00:00Z,Tropical Depression,-1,33,TRUE
2024216N20284,DEBBY,2024,Dry Tortugas,24.6,-82.9,64.65482202005624,2024-08-04T03:00:00Z,Tropical Storm,0,38,FALSE
2024216N20284,DEBBY,2024,Florida Keys Lower,24.5,-81.4,188.62796699147944,2024-08-03T21:00:00Z,Tropical Storm,0,35,FALSE
2024225N14313,ERNESTO,2024,British Virgin Islands,18.5,-64.6,24.614961608250763,2024-08-13T23:30:00Z,Tropical Storm,0,55,TRUE
2024225N14313,ERNESTO,2024,Puerto Rico,18,-67,153.24278537475618,2024-08-14T06:00:00Z,Tropical Storm,0,60,FALSE
2024225N14313,ERNESTO,2024,St. Croix,17.7,-64.8,67.54988614171903,2024-08-13T23:30:00Z,Tropical Storm,0,55,FALSE
2024225N14313,ERNESTO,2024,US Virgin Islands,17.8,-64.7,55.597463322279445,2024-08-13T23:30:00Z,Tropical Storm,0,55,FALSE
2024225N14313,ERNESTO,2024,Virgin Gorda,18.5,-64.4,38.684455074095574,2024-08-13T23:30:00Z,Tropical Storm,0,55,TRUE
2024268N17278,HELENE,2024,Mexican Caribbean,20.5,-87.3,126.86611181598457,2024-09-25T09:00:00Z,Tropical Storm,0,60,FALSE
2024279N21265,MILTON,2024,Dry Tortugas,24.6,-82.9,194.3050036215279,2024-10-09T15:00:00Z,Category 4,4,125,FALSE
2024293N21294,OSCAR,2024,Navassa,18.4,-75,189.0313752957501,2024-10-21T06:00:00Z,Tropical Storm,0,50,FALSE
2024309N13283,RAFAEL,2024,Cuba,23,-82,79.10559846878286,2024-11-06T21:00:00Z,Category 3,3,100,FALSE
2024309N13283,RAFAEL,2024,Dry Tortugas,24.6,-82.9,146.8311549954235,2024-11-07T03:00:00Z,Category 2,2,93,FALSE
2024309N13283,RAFAEL,2024,Jamaica,18.5,-77,176.81608747385243,2024-11-05T12:00:00Z,Tropical Storm,0,50,FALSE
2025223N17337,ERIN,2025,British Virgin Islands,18.5,-64.6,166.792389966838,2025-08-17T00:00:00Z,Category 4,4,125,FALSE
2025223N17337,ERIN,2025,Virgin Gorda,18.5,-64.4,161.2397649786982,2025-08-16T21:00:00Z,Category 4,4,133,FALSE
2025270N21285,IMELDA,2025,Bahamas,25,-77,15.009508826756019,2025-09-29T03:00:00Z,Tropical Storm,0,38,TRUE
2025280N11319,JERRY,2025,Virgin Gorda,18.5,-64.4,190.95012146860745,2025-10-10T12:00:00Z,Tropical Storm,0,50,FALSE
2025294N14290,MELISSA,2025,Jamaica,18.5,-77,34.98266256067318,2025-10-29T00:00:00Z,Category 3,3,105,TRUE
